datetime,unit_id,value_type,value,client_id,installation_id,msg
2026-06-17 01:14:15,8c1f646190001bf1,payload,1.0,1637,1634,e18809030000a6820000c88c0b00f67a09039601370102e1ea545453
2026-06-17 01:14:15,8c1f646190001bf1,gateway_rssi,-103.0,1637,1634,24e124fffef94d5c
2026-06-17 01:14:15,8c1f646190001bf1,leak_status,2.0,1637,1634,
2026-06-17 01:14:15,8c1f646190001bf1,error_code,0.0,1637,1634,
2026-06-17 01:14:15,8c1f646190001bf1,gateway_snr,5.5,1637,1634,24e124fffef94d5c
2026-06-17 01:14:15,8c1f646190001bf1,ambient_temp,21.5,1637,1634,
2026-06-17 01:14:22,8c1f646190001dd8,leak_status,2.0,1637,1634,
2026-06-17 01:14:22,8c1f646190001dd8,error_code,0.0,1637,1634,
2026-06-17 01:14:22,8c1f646190001dd8,spreading_factor,7.0,1637,1634,
2026-06-17 01:14:22,8c1f646190001dd8,ambient_temp,22.0,1637,1634,
2026-06-17 01:14:22,8c1f646190001dd8,gateway_rssi,-111.0,1637,1634,24e124fffef949f8
2026-06-17 01:14:22,8c1f646190001dd8,frame_counter,3735.0,1637,1634,
2026-06-17 01:14:22,8c1f646190001dd8,water_temp_min,22.0,1637,1634,
2026-06-17 01:14:22,8c1f646190001dd8,battery_recovered,3664.0,1637,1634,
2026-06-17 01:14:22,8c1f646190001dd8,payload,1.0,1637,1634,5b6f09030000afda000008e011007a61090345026e0202e4e9545454
2026-06-17 01:14:22,8c1f646190001dd8,total_volume,55983.0,1637,1634,
2026-06-17 01:14:22,8c1f646190001dd8,water_temp_max,22.0,1637,1634,
2026-06-17 01:14:22,8c1f646190001dd8,bandwidth,125000.0,1637,1634,
2026-06-17 01:14:22,8c1f646190001dd8,battery,3624.0,1637,1634,
2026-06-17 01:14:22,8c1f646190001dd8,gateway_snr,0.800000011920929,1637,1634,24e124fffef949f8
2026-06-17 01:14:32,8c1f6461900021e0,spreading_factor,7.0,1637,1634,
2026-06-17 01:14:32,8c1f6461900021e0,battery_recovered,3696.0,1637,1634,
2026-06-17 01:14:32,8c1f6461900021e0,gateway_rssi,-104.0,1637,1634,24e124fffef949f8
2026-06-17 01:14:32,8c1f6461900021e0,ambient_temp,22.0,1637,1634,
2026-06-17 01:14:32,8c1f6461900021e0,water_temp_max,22.0,1637,1634,
2026-06-17 01:14:32,8c1f6461900021e0,leak_status,0.0,1637,1634,
2026-06-17 01:14:32,8c1f6461900021e0,water_temp_min,22.0,1637,1634,
2026-06-17 01:14:32,8c1f6461900021e0,payload,1.0,1637,1634,aa4f09030000582d010000000000000000000000000000e9ed545454
2026-06-17 01:14:32,8c1f6461900021e0,error_code,0.0,1637,1634,
2026-06-17 01:14:32,8c1f6461900021e0,total_volume,77144.0,1637,1634,
2026-06-17 01:14:32,8c1f6461900021e0,frame_counter,2239.0,1637,1634,
2026-06-17 01:14:32,8c1f6461900021e0,gateway_snr,8.5,1637,1634,24e124fffef949f8
2026-06-17 01:14:32,8c1f6461900021e0,bandwidth,125000.0,1637,1634,
2026-06-17 01:14:32,8c1f6461900021e0,battery,3664.0,1637,1634,
2026-06-17 01:15:44,8c1f646190001968,frame_counter,3617.0,1637,1634,
2026-06-17 01:15:44,8c1f646190001968,gateway_snr,7.199999809265137,1637,1634,24e124fffef949f8
2026-06-17 01:15:44,8c1f646190001968,ambient_temp,23.5,1637,1634,
2026-06-17 01:15:44,8c1f646190001968,water_temp_max,23.5,1637,1634,
2026-06-17 01:15:44,8c1f646190001968,total_volume,71245.0,1637,1634,
2026-06-17 01:15:44,8c1f646190001968,gateway_rssi,-106.0,1637,1634,24e124fffef949f8
2026-06-17 01:15:44,8c1f646190001968,payload,1.0,1637,1634,e667090300004d160100af291800eb59090323ef150202e8eb565757
2026-06-17 01:15:44,8c1f646190001968,leak_status,2.0,1637,1634,
2026-06-17 01:15:44,8c1f646190001968,bandwidth,125000.0,1637,1634,
2026-06-17 01:15:44,8c1f646190001968,water_temp_min,23.0,1637,1634,
2026-06-17 01:15:44,8c1f646190001968,battery,3656.0,1637,1634,
2026-06-17 01:15:44,8c1f646190001968,error_code,0.0,1637,1634,
2026-06-17 01:15:44,8c1f646190001968,spreading_factor,7.0,1637,1634,
2026-06-17 01:15:44,8c1f646190001968,battery_recovered,3680.0,1637,1634,
2026-06-17 01:17:00,8c1f646190002291,ambient_temp,21.0,1637,1634,
2026-06-17 01:17:00,8c1f646190002291,water_temp_max,21.0,1637,1634,
2026-06-17 01:17:00,8c1f646190002291,frame_counter,6849.0,1637,1634,
2026-06-17 01:17:00,8c1f646190002291,total_volume,398727.0,1637,1634,
2026-06-17 01:17:00,8c1f646190002291,battery_recovered,3664.0,1637,1634,
2026-06-17 01:17:00,8c1f646190002291,battery,3584.0,1637,1634,
2026-06-17 01:17:00,8c1f646190002291,gateway_rssi,-110.0,1637,1634,24e124fffef949f8
2026-06-17 01:17:00,8c1f646190002291,bandwidth,125000.0,1637,1634,
2026-06-17 01:17:00,8c1f646190002291,water_temp_min,21.0,1637,1634,
2026-06-17 01:17:00,8c1f646190002291,gateway_snr,0.800000011920929,1637,1634,24e124fffef949f8
2026-06-17 01:17:00,8c1f646190002291,leak_status,3.0,1637,1634,
2026-06-17 01:17:00,8c1f646190002291,error_code,0.0,1637,1634,
2026-06-17 01:17:00,8c1f646190002291,payload,1.0,1637,1634,689d090300008715060000000000861609035a02000003dfe9525252
2026-06-17 01:17:00,8c1f646190002291,spreading_factor,7.0,1637,1634,
2026-06-17 01:19:37,8c1f64619000160f,battery_recovered,3672.0,1637,1634,
2026-06-17 01:19:37,8c1f64619000160f,ambient_temp,23.0,1637,1634,
2026-06-17 01:19:37,8c1f64619000160f,bandwidth,125000.0,1637,1634,
2026-06-17 01:19:37,8c1f64619000160f,spreading_factor,7.0,1637,1634,
2026-06-17 01:19:37,8c1f64619000160f,total_volume,119861.0,1637,1634,
2026-06-17 01:19:37,8c1f64619000160f,water_temp_max,22.5,1637,1634,
2026-06-17 01:19:37,8c1f64619000160f,leak_status,0.0,1637,1634,
2026-06-17 01:19:37,8c1f64619000160f,error_code,0.0,1637,1634,
2026-06-17 01:19:37,8c1f64619000160f,frame_counter,3630.0,1637,1634,
2026-06-17 01:19:37,8c1f64619000160f,gateway_snr,4.199999809265137,1637,1634,24e124fffef949f8
2026-06-17 01:19:37,8c1f64619000160f,payload,1.0,1637,1634,24580d03000035d4010008000000000000000000000000e7ea555556
2026-06-17 01:19:37,8c1f64619000160f,battery,3648.0,1637,1634,
2026-06-17 01:19:37,8c1f64619000160f,water_temp_min,22.5,1637,1634,
2026-06-17 01:19:37,8c1f64619000160f,gateway_rssi,-109.0,1637,1634,24e124fffef949f8
2026-06-17 01:22:03,8c1f646190001ec9,payload,1.0,1637,1634,c64f09030000fc860000f75a0b00ee410903d102860202e1e9525351
2026-06-17 01:22:03,8c1f646190001ec9,water_temp_max,21.5,1637,1634,
2026-06-17 01:22:03,8c1f646190001ec9,spreading_factor,7.0,1637,1634,
2026-06-17 01:22:03,8c1f646190001ec9,gateway_snr,-0.2000000029802322,1637,1634,24e124fffef94d5c
2026-06-17 01:22:03,8c1f646190001ec9,bandwidth,125000.0,1637,1634,
2026-06-17 01:22:03,8c1f646190001ec9,gateway_rssi,-102.0,1637,1634,24e124fffef94d5c
2026-06-17 01:22:03,8c1f646190001ec9,battery,3600.0,1637,1634,
2026-06-17 01:22:03,8c1f646190001ec9,battery_recovered,3664.0,1637,1634,
2026-06-17 01:22:03,8c1f646190001ec9,ambient_temp,20.5,1637,1634,
2026-06-17 01:22:03,8c1f646190001ec9,total_volume,34556.0,1637,1634,
2026-06-17 01:22:03,8c1f646190001ec9,frame_counter,6552.0,1637,1634,
2026-06-17 01:22:03,8c1f646190001ec9,leak_status,2.0,1637,1634,
2026-06-17 01:22:03,8c1f646190001ec9,water_temp_min,21.0,1637,1634,
2026-06-17 01:22:03,8c1f646190001ec9,error_code,0.0,1637,1634,
2026-06-17 01:22:38,8c1f6461900015ba,gateway_snr,5.0,1637,1634,24e124fffef949f8
2026-06-17 01:22:38,8c1f6461900015ba,frame_counter,7255.0,1637,1634,
2026-06-17 01:22:38,8c1f6461900015ba,battery,3656.0,1637,1634,
2026-06-17 01:22:38,8c1f6461900015ba,water_temp_max,21.0,1637,1634,
2026-06-17 01:22:38,8c1f6461900015ba,leak_status,2.0,1637,1634,
2026-06-17 01:22:38,8c1f6461900015ba,ambient_temp,21.0,1637,1634,
2026-06-17 01:22:38,8c1f6461900015ba,payload,1.0,1637,1634,9e8609030000911b000000000000a67809030dff850302e8eb525252
2026-06-17 01:22:38,8c1f6461900015ba,error_code,0.0,1637,1634,
2026-06-17 01:22:38,8c1f6461900015ba,bandwidth,125000.0,1637,1634,
2026-06-17 01:22:38,8c1f6461900015ba,total_volume,7057.0,1637,1634,
2026-06-17 01:22:38,8c1f6461900015ba,gateway_rssi,-107.0,1637,1634,24e124fffef949f8
2026-06-17 01:22:38,8c1f6461900015ba,spreading_factor,7.0,1637,1634,
2026-06-17 01:22:38,8c1f6461900015ba,water_temp_min,21.0,1637,1634,
2026-06-17 01:22:38,8c1f6461900015ba,battery_recovered,3680.0,1637,1634,
2026-06-17 01:23:13,24e124725d489523,battery,39.0,1637,1634,
2026-06-17 01:23:13,24e124725d489523,payload,85.0,1637,1634,0175270367cd00046868
2026-06-17 01:23:13,24e124725d489523,humidity,52.0,1637,1634,
2026-06-17 01:23:13,24e124725d489523,bandwidth,125000.0,1637,1634,
2026-06-17 01:23:13,24e124725d489523,temperature,20.5,1637,1634,
2026-06-17 01:23:13,24e124725d489523,gateway_snr,5.800000190734863,1637,1634,24e124fffef949f8
2026-06-17 01:23:13,24e124725d489523,frame_counter,7474.0,1637,1634,
2026-06-17 01:23:13,24e124725d489523,gateway_rssi,-107.0,1637,1634,24e124fffef949f8
2026-06-17 01:23:13,24e124725d489523,spreading_factor,7.0,1637,1634,
2026-06-17 01:23:31,8c1f646190001743,payload,1.0,1637,1634,e97c09030000681f000000000000da6e09037702350202e6ec555557
2026-06-17 01:23:31,8c1f646190001743,water_temp_min,22.5,1637,1634,
2026-06-17 01:23:31,8c1f646190001743,frame_counter,1974.0,1637,1634,
2026-06-17 01:23:31,8c1f646190001743,total_volume,8040.0,1637,1634,
2026-06-17 01:23:31,8c1f646190001743,gateway_snr,-7.0,1637,1634,24e124fffef949f8
2026-06-17 01:23:31,8c1f646190001743,spreading_factor,7.0,1637,1634,
2026-06-17 01:23:31,8c1f646190001743,gateway_rssi,-113.0,1637,1634,24e124fffef949f8
2026-06-17 01:23:31,8c1f646190001743,battery_recovered,3688.0,1637,1634,
2026-06-17 01:23:31,8c1f646190001743,error_code,0.0,1637,1634,
2026-06-17 01:23:31,8c1f646190001743,battery,3640.0,1637,1634,
2026-06-17 01:23:31,8c1f646190001743,bandwidth,125000.0,1637,1634,
2026-06-17 01:23:31,8c1f646190001743,ambient_temp,23.5,1637,1634,
2026-06-17 01:23:31,8c1f646190001743,water_temp_max,22.5,1637,1634,
2026-06-17 01:23:31,8c1f646190001743,leak_status,2.0,1637,1634,
2026-06-17 01:24:32,8c1f6461900015ed,water_temp_min,21.0,1637,1634,
2026-06-17 01:24:32,8c1f6461900015ed,total_volume,25835.0,1637,1634,
2026-06-17 01:24:32,8c1f6461900015ed,spreading_factor,7.0,1637,1634,
2026-06-17 01:24:32,8c1f6461900015ed,gateway_rssi,-94.0,1637,1634,24e124fffef94d5c
2026-06-17 01:24:32,8c1f6461900015ed,error_code,0.0,1637,1634,
2026-06-17 01:24:32,8c1f6461900015ed,battery_recovered,3680.0,1637,1634,
2026-06-17 01:24:32,8c1f6461900015ed,payload,1.0,1637,1634,357b09030000eb6400000ea40900476d0903a000010202e3eb525253
2026-06-17 01:24:32,8c1f6461900015ed,leak_status,2.0,1637,1634,
2026-06-17 01:24:32,8c1f6461900015ed,ambient_temp,21.5,1637,1634,
2026-06-17 01:24:32,8c1f6461900015ed,gateway_snr,9.800000190734863,1637,1634,24e124fffef94d5c
2026-06-17 01:24:32,8c1f6461900015ed,frame_counter,6137.0,1637,1634,
2026-06-17 01:24:32,8c1f6461900015ed,battery,3616.0,1637,1634,
2026-06-17 01:24:32,8c1f6461900015ed,water_temp_max,21.0,1637,1634,
2026-06-17 01:24:32,8c1f6461900015ed,bandwidth,125000.0,1637,1634,
2026-06-17 01:25:09,8c1f6461900018f5,ambient_temp,23.0,1637,1634,
2026-06-17 01:25:09,8c1f6461900018f5,total_volume,51584.0,1637,1634,
2026-06-17 01:25:09,8c1f6461900018f5,water_temp_min,22.0,1637,1634,
2026-06-17 01:25:09,8c1f6461900018f5,gateway_rssi,-105.0,1637,1634,24e124fffef949f8
2026-06-17 01:25:09,8c1f6461900018f5,bandwidth,125000.0,1637,1634,
2026-06-17 01:25:09,8c1f6461900018f5,water_temp_max,22.0,1637,1634,
2026-06-17 01:25:09,8c1f6461900018f5,payload,1.0,1637,1634,bd640903000080c90000c5d90400c65609032efd7e0b02e2e9545456
2026-06-17 01:25:09,8c1f6461900018f5,frame_counter,7692.0,1637,1634,
2026-06-17 01:25:09,8c1f6461900018f5,error_code,0.0,1637,1634,
2026-06-17 01:25:09,8c1f6461900018f5,spreading_factor,7.0,1637,1634,
2026-06-17 01:25:09,8c1f6461900018f5,gateway_snr,1.2000000476837158,1637,1634,24e124fffef949f8
2026-06-17 01:25:09,8c1f6461900018f5,battery,3608.0,1637,1634,
2026-06-17 01:25:09,8c1f6461900018f5,battery_recovered,3664.0,1637,1634,
2026-06-17 01:25:09,8c1f6461900018f5,leak_status,2.0,1637,1634,
2026-06-17 01:26:18,8c1f6461900019c7,total_volume,22411.0,1637,1634,
2026-06-17 01:26:18,8c1f6461900019c7,frame_counter,5920.0,1637,1634,
2026-06-17 01:26:18,8c1f6461900019c7,water_temp_min,22.0,1637,1634,
2026-06-17 01:26:18,8c1f6461900019c7,ambient_temp,22.5,1637,1634,
2026-06-17 01:26:18,8c1f6461900019c7,leak_status,2.0,1637,1634,
2026-06-17 01:26:18,8c1f6461900019c7,water_temp_max,22.5,1637,1634,
2026-06-17 01:26:18,8c1f6461900019c7,spreading_factor,7.0,1637,1634,
2026-06-17 01:26:18,8c1f6461900019c7,bandwidth,125000.0,1637,1634,
2026-06-17 01:26:18,8c1f6461900019c7,payload,1.0,1637,1634,6e4e090300008b570000524808007640090324ff610202dee7545555
2026-06-17 01:26:18,8c1f6461900019c7,battery_recovered,3648.0,1637,1634,
2026-06-17 01:26:18,8c1f6461900019c7,battery,3576.0,1637,1634,
2026-06-17 01:26:18,8c1f6461900019c7,gateway_rssi,-106.0,1637,1634,24e124fffef94d5c
2026-06-17 01:26:18,8c1f6461900019c7,gateway_snr,2.0,1637,1634,24e124fffef94d5c
2026-06-17 01:26:18,8c1f6461900019c7,error_code,0.0,1637,1634,
2026-06-17 01:26:50,8c1f646190001baf,frame_counter,6726.0,1637,1634,
2026-06-17 01:26:50,8c1f646190001baf,total_volume,53782.0,1637,1634,
2026-06-17 01:26:50,8c1f646190001baf,water_temp_min,22.0,1637,1634,
2026-06-17 01:26:50,8c1f646190001baf,leak_status,2.0,1637,1634,
2026-06-17 01:26:50,8c1f646190001baf,error_code,0.0,1637,1634,
2026-06-17 01:26:50,8c1f646190001baf,gateway_snr,4.0,1637,1634,24e124fffef94d5c
2026-06-17 01:26:50,8c1f646190001baf,battery_recovered,3656.0,1637,1634,
2026-06-17 01:26:50,8c1f646190001baf,gateway_rssi,-106.0,1637,1634,24e124fffef94d5c
2026-06-17 01:26:50,8c1f646190001baf,bandwidth,125000.0,1637,1634,
2026-06-17 01:26:50,8c1f646190001baf,spreading_factor,7.0,1637,1634,
2026-06-17 01:26:50,8c1f646190001baf,payload,1.0,1637,1634,b3740903000016d20000bca80500dc6609031ef6a21302e0e8545454
2026-06-17 01:26:50,8c1f646190001baf,battery,3592.0,1637,1634,
2026-06-17 01:26:50,8c1f646190001baf,ambient_temp,22.0,1637,1634,
2026-06-17 01:26:50,8c1f646190001baf,water_temp_max,22.0,1637,1634,
2026-06-17 01:27:11,8c1f646190001790,ambient_temp,21.5,1637,1634,
2026-06-17 01:27:11,8c1f646190001790,water_temp_min,21.0,1637,1634,
2026-06-17 01:27:11,8c1f646190001790,frame_counter,3628.0,1637,1634,
2026-06-17 01:27:11,8c1f646190001790,error_code,0.0,1637,1634,
2026-06-17 01:27:11,8c1f646190001790,total_volume,9033.0,1637,1634,
2026-06-17 01:27:11,8c1f646190001790,bandwidth,125000.0,1637,1634,
2026-06-17 01:27:11,8c1f646190001790,battery,3664.0,1637,1634,
2026-06-17 01:27:11,8c1f646190001790,spreading_factor,7.0,1637,1634,
2026-06-17 01:27:11,8c1f646190001790,leak_status,2.0,1637,1634,
2026-06-17 01:27:11,8c1f646190001790,water_temp_max,21.0,1637,1634,
2026-06-17 01:27:11,8c1f646190001790,gateway_rssi,-110.0,1637,1634,24e124fffef949f8
2026-06-17 01:27:11,8c1f646190001790,payload,1.0,1637,1634,5e870903000049230000db340300557909033bfe510202e9ed525253
2026-06-17 01:27:11,8c1f646190001790,gateway_snr,3.200000047683716,1637,1634,24e124fffef949f8
2026-06-17 01:27:11,8c1f646190001790,battery_recovered,3696.0,1637,1634,
2026-06-17 01:27:21,8c1f6461900021a9,leak_status,2.0,1637,1634,
2026-06-17 01:27:21,8c1f6461900021a9,frame_counter,7884.0,1637,1634,
2026-06-17 01:27:21,8c1f6461900021a9,water_temp_max,20.5,1637,1634,
2026-06-17 01:27:21,8c1f6461900021a9,bandwidth,125000.0,1637,1634,
2026-06-17 01:27:21,8c1f6461900021a9,payload,1.0,1637,1634,3c740903000009cb0000f8f811006c660903c6fb410402e5e9515152
2026-06-17 01:27:21,8c1f6461900021a9,total_volume,51977.0,1637,1634,
2026-06-17 01:27:21,8c1f6461900021a9,battery,3632.0,1637,1634,
2026-06-17 01:27:21,8c1f6461900021a9,error_code,0.0,1637,1634,
2026-06-17 01:27:21,8c1f6461900021a9,gateway_rssi,-111.0,1637,1634,24e124fffef949f8
2026-06-17 01:27:21,8c1f6461900021a9,battery_recovered,3664.0,1637,1634,
2026-06-17 01:27:21,8c1f6461900021a9,spreading_factor,7.0,1637,1634,
2026-06-17 01:27:21,8c1f6461900021a9,gateway_snr,2.200000047683716,1637,1634,24e124fffef949f8
2026-06-17 01:27:21,8c1f6461900021a9,water_temp_min,20.5,1637,1634,
2026-06-17 01:27:21,8c1f6461900021a9,ambient_temp,21.0,1637,1634,
2026-06-17 01:28:49,8c1f646190002012,frame_counter,2852.0,1637,1634,
2026-06-17 01:28:49,8c1f646190002012,water_temp_max,22.5,1637,1634,
2026-06-17 01:28:49,8c1f646190002012,gateway_rssi,-105.0,1637,1634,24e124fffef949f8
2026-06-17 01:28:49,8c1f646190002012,gateway_snr,7.0,1637,1634,24e124fffef949f8
2026-06-17 01:28:49,8c1f646190002012,battery,3648.0,1637,1634,
2026-06-17 01:28:49,8c1f646190002012,error_code,0.0,1637,1634,
2026-06-17 01:28:49,8c1f646190002012,battery_recovered,3664.0,1637,1634,
2026-06-17 01:28:49,8c1f646190002012,spreading_factor,7.0,1637,1634,
2026-06-17 01:28:49,8c1f646190002012,leak_status,2.0,1637,1634,
2026-06-17 01:28:49,8c1f646190002012,bandwidth,125000.0,1637,1634,
2026-06-17 01:28:49,8c1f646190002012,total_volume,21103.0,1637,1634,
2026-06-17 01:28:49,8c1f646190002012,water_temp_min,22.0,1637,1634,
2026-06-17 01:28:49,8c1f646190002012,payload,1.0,1637,1634,f152090300006f520000e1cd0700f0440903fcfd8c0302e7e9545554
2026-06-17 01:28:49,8c1f646190002012,ambient_temp,22.0,1637,1634,
2026-06-17 01:31:49,8c1f646190001d93,frame_counter,5870.0,1637,1634,
2026-06-17 01:31:49,8c1f646190001d93,battery,3624.0,1637,1634,
2026-06-17 01:31:49,8c1f646190001d93,total_volume,72817.0,1637,1634,
2026-06-17 01:31:49,8c1f646190001d93,leak_status,2.0,1637,1634,
2026-06-17 01:31:49,8c1f646190001d93,bandwidth,125000.0,1637,1634,
2026-06-17 01:31:49,8c1f646190001d93,water_temp_min,28.5,1637,1634,
2026-06-17 01:31:49,8c1f646190001d93,water_temp_max,29.0,1637,1634,
2026-06-17 01:31:49,8c1f646190001d93,spreading_factor,7.0,1637,1634,
2026-06-17 01:31:49,8c1f646190001d93,battery_recovered,3696.0,1637,1634,
2026-06-17 01:31:49,8c1f646190001d93,ambient_temp,27.0,1637,1634,
2026-06-17 01:31:49,8c1f646190001d93,payload,1.0,1637,1634,fa7709030000711c0100f0270000eb6909035c043f1502e4ed61625e
2026-06-17 01:31:49,8c1f646190001d93,gateway_snr,-7.5,1637,1634,24e124fffef94d5c
2026-06-17 01:31:49,8c1f646190001d93,gateway_rssi,-110.0,1637,1634,24e124fffef94d5c
2026-06-17 01:31:49,8c1f646190001d93,error_code,0.0,1637,1634,
2026-06-17 01:32:07,8c1f646190001af8,error_code,0.0,1637,1634,
2026-06-17 01:32:07,8c1f646190001af8,bandwidth,125000.0,1637,1634,
2026-06-17 01:32:07,8c1f646190001af8,ambient_temp,21.0,1637,1634,
2026-06-17 01:32:07,8c1f646190001af8,payload,1.0,1637,1634,0155090300007063000026000000f5460903d9ff660302dee8535452
2026-06-17 01:32:07,8c1f646190001af8,gateway_snr,4.0,1637,1634,24e124fffef94d5c
2026-06-17 01:32:07,8c1f646190001af8,spreading_factor,7.0,1637,1634,
2026-06-17 01:32:07,8c1f646190001af8,battery,3576.0,1637,1634,
2026-06-17 01:32:07,8c1f646190001af8,water_temp_max,22.0,1637,1634,
2026-06-17 01:32:07,8c1f646190001af8,total_volume,25456.0,1637,1634,
2026-06-17 01:32:07,8c1f646190001af8,frame_counter,7613.0,1637,1634,
2026-06-17 01:32:07,8c1f646190001af8,water_temp_min,21.5,1637,1634,
2026-06-17 01:32:07,8c1f646190001af8,leak_status,2.0,1637,1634,
2026-06-17 01:32:07,8c1f646190001af8,battery_recovered,3656.0,1637,1634,
2026-06-17 01:32:07,8c1f646190001af8,gateway_rssi,-104.0,1637,1634,24e124fffef94d5c
2026-06-17 01:32:46,8c1f6461900017e3,spreading_factor,7.0,1637,1634,
2026-06-17 01:32:46,8c1f6461900017e3,bandwidth,125000.0,1637,1634,
2026-06-17 01:32:46,8c1f6461900017e3,water_temp_max,26.5,1637,1634,
2026-06-17 01:32:46,8c1f6461900017e3,battery_recovered,3672.0,1637,1634,
2026-06-17 01:32:46,8c1f6461900017e3,total_volume,68831.0,1637,1634,
2026-06-17 01:32:46,8c1f6461900017e3,ambient_temp,24.0,1637,1634,
2026-06-17 01:32:46,8c1f6461900017e3,battery,3640.0,1637,1634,
2026-06-17 01:32:46,8c1f6461900017e3,gateway_snr,0.800000011920929,1637,1634,24e124fffef949f8
2026-06-17 01:32:46,8c1f6461900017e3,water_temp_min,26.0,1637,1634,
2026-06-17 01:32:46,8c1f6461900017e3,gateway_rssi,-106.0,1637,1634,24e124fffef949f8
2026-06-17 01:32:46,8c1f6461900017e3,leak_status,2.0,1637,1634,
2026-06-17 01:32:46,8c1f6461900017e3,error_code,0.0,1637,1634,
2026-06-17 01:32:46,8c1f6461900017e3,frame_counter,3592.0,1637,1634,
2026-06-17 01:32:46,8c1f6461900017e3,payload,1.0,1637,1634,ef7b09030000df0c0100e401000000720903adfd7e0f02e6ea5c5d58
2026-06-17 01:33:13,24e124725d489523,frame_counter,7475.0,1637,1634,
2026-06-17 01:33:13,24e124725d489523,battery,39.0,1637,1634,
2026-06-17 01:33:13,24e124725d489523,payload,85.0,1637,1634,0175270367cd00046867
2026-06-17 01:33:13,24e124725d489523,humidity,51.5,1637,1634,
2026-06-17 01:33:13,24e124725d489523,bandwidth,125000.0,1637,1634,
2026-06-17 01:33:13,24e124725d489523,gateway_rssi,-106.0,1637,1634,24e124fffef949f8
2026-06-17 01:33:13,24e124725d489523,gateway_snr,3.5,1637,1634,24e124fffef949f8
2026-06-17 01:33:13,24e124725d489523,spreading_factor,7.0,1637,1634,
2026-06-17 01:33:13,24e124725d489523,temperature,20.5,1637,1634,
2026-06-17 01:33:16,8c1f6461900021c1,total_volume,114920.0,1637,1634,
2026-06-17 01:33:16,8c1f6461900021c1,ambient_temp,20.0,1637,1634,
2026-06-17 01:33:16,8c1f6461900021c1,spreading_factor,7.0,1637,1634,
2026-06-17 01:33:16,8c1f6461900021c1,error_code,0.0,1637,1634,
2026-06-17 01:33:16,8c1f6461900021c1,gateway_snr,-1.5,1637,1634,24e124fffef94d5c
2026-06-17 01:33:16,8c1f6461900021c1,battery_recovered,3664.0,1637,1634,
2026-06-17 01:33:16,8c1f6461900021c1,water_temp_min,19.5,1637,1634,
2026-06-17 01:33:16,8c1f6461900021c1,gateway_rssi,-108.0,1637,1634,24e124fffef94d5c
2026-06-17 01:33:16,8c1f6461900021c1,frame_counter,7656.0,1637,1634,
2026-06-17 01:33:16,8c1f6461900021c1,water_temp_max,20.0,1637,1634,
2026-06-17 01:33:16,8c1f6461900021c1,bandwidth,125000.0,1637,1634,
2026-06-17 01:33:16,8c1f6461900021c1,battery,3592.0,1637,1634,
2026-06-17 01:33:16,8c1f6461900021c1,leak_status,0.0,1637,1634,
2026-06-17 01:33:16,8c1f6461900021c1,payload,1.0,1637,1634,728d09030000e8c001001af30500000000000000000000e0e94f5050
2026-06-17 01:34:21,8c1f6461900021e2,leak_status,2.0,1637,1634,
2026-06-17 01:34:21,8c1f6461900021e2,ambient_temp,22.5,1637,1634,
2026-06-17 01:34:21,8c1f6461900021e2,spreading_factor,7.0,1637,1634,
2026-06-17 01:34:21,8c1f6461900021e2,bandwidth,125000.0,1637,1634,
2026-06-17 01:34:21,8c1f6461900021e2,water_temp_min,22.0,1637,1634,
2026-06-17 01:34:21,8c1f6461900021e2,error_code,0.0,1637,1634,
2026-06-17 01:34:21,8c1f6461900021e2,battery,3632.0,1637,1634,
2026-06-17 01:34:21,8c1f6461900021e2,total_volume,56768.0,1637,1634,
2026-06-17 01:34:21,8c1f6461900021e2,water_temp_max,22.5,1637,1634,
2026-06-17 01:34:21,8c1f6461900021e2,gateway_snr,7.5,1637,1634,24e124fffef949f8
2026-06-17 01:34:21,8c1f6461900021e2,gateway_rssi,-105.0,1637,1634,24e124fffef949f8
2026-06-17 01:34:21,8c1f6461900021e2,frame_counter,3635.0,1637,1634,
2026-06-17 01:34:21,8c1f6461900021e2,battery_recovered,3672.0,1637,1634,
2026-06-17 01:34:21,8c1f6461900021e2,payload,1.0,1637,1634,c78d09030000c0dd000032000000c57f0903cffeb01002e5ea545555
2026-06-17 01:35:28,8c1f6461900020a5,total_volume,15394.0,1637,1634,
2026-06-17 01:35:28,8c1f6461900020a5,frame_counter,7601.0,1637,1634,
2026-06-17 01:35:28,8c1f6461900020a5,gateway_rssi,-100.0,1637,1634,24e124fffef94d5c
2026-06-17 01:35:28,8c1f6461900020a5,leak_status,2.0,1637,1634,
2026-06-17 01:35:28,8c1f6461900020a5,bandwidth,125000.0,1637,1634,
2026-06-17 01:35:28,8c1f6461900020a5,ambient_temp,22.5,1637,1634,
2026-06-17 01:35:28,8c1f6461900020a5,error_code,0.0,1637,1634,
2026-06-17 01:35:28,8c1f6461900020a5,payload,1.0,1637,1634,b49709030000223c000000000000cb8909036f003a0502dee8525355
2026-06-17 01:35:28,8c1f6461900020a5,gateway_snr,6.5,1637,1634,24e124fffef94d5c
2026-06-17 01:35:28,8c1f6461900020a5,spreading_factor,7.0,1637,1634,
2026-06-17 01:35:28,8c1f6461900020a5,water_temp_min,21.0,1637,1634,
2026-06-17 01:35:28,8c1f6461900020a5,water_temp_max,21.5,1637,1634,
2026-06-17 01:35:28,8c1f6461900020a5,battery_recovered,3656.0,1637,1634,
